sandwich_id,pair,block_number,timestamp,victim_tx,victim_sender,victim_to,victim_entity,tx_index,log_index,direction,amount0_in,amount1_in,amount0_out,amount1_out,gas_price
99,WETH_USDC,16348629,1673018807,0x1829333a96e11a555bb55aaddc8938088f540f809786593ad0f56d3806e50cdd,0x25553828f22bdd19a20e4f12f052903cb474a335,0x25553828f22bdd19a20e4f12f052903cb474a335,0x25553828f22bdd19a20e4f12f052903cb474a335,47,103,0,72798419.0,0.0,0.0,5.8086282845412984e+16,22346536999.0
100,WETH_USDC,16448879,1674228071,0x52ed5c8d93f929bc99532c5067bb19e9a8172affa88c366305d535349401c24f,0x4a5a7331da84d3834c030a9b8d4f3d687a3b788b,0x4a5a7331da84d3834c030a9b8d4f3d687a3b788b,0x4a5a7331da84d3834c030a9b8d4f3d687a3b788b,109,261,0,949525000.0,0.0,0.0,6.054876302479708e+17,28773629442.0
101,WETH_USDC,16573786,1675735211,0x495ee537a12801c07c40205567a327e6f34b776d2b67cd11a5587a4ac5e81efc,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x11181bd3baf5ce2a478e98361985d42625de35d1,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,157,211,1,0.0,1.486875e+17,240901432.0,0.0,26227906743.0
102,WETH_USDC,16649046,1676644427,0x22cd4aa4a5fababdafc7c3c8e03d79ee1fc814996045537305f00018a53e894f,0x1111111254eeb25477b68fb85ed929f73a960582,0x6a091a3406e0073c3cd6340122143009adac0eda,0x1111111254eeb25477b68fb85ed929f73a960582,55,125,0,4460625000.0,0.0,0.0,2.667411825889599e+18,51994807637.0
103,WETH_USDC,16673525,1676941763,0xe190ad4d964dc7bec6dd44f63ce32b15af2bfe3bd723b7861afe6984a3dc1f57,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x1111111254eeb25477b68fb85ed929f73a960582,90,213,1,0.0,4.852241488409797e+17,825564032.0,0.0,20615319796.0
104,WETH_USDC,16748455,1677852275,0x4d2a0b32d885e5e7413878f42a054418b0a09fb0b4fd435f01fb0060042f4e8a,0x2ec705d306b51e486b1bc0d6ebee708e0661add1,0x9d07dcc7775f190ba6cb5766c19a65ccc5f2e9c8,0x2ec705d306b51e486b1bc0d6ebee708e0661add1,80,212,0,500000000.0,0.0,0.0,3.16884553497719e+17,31145715277.0
105,WETH_USDC,16749009,1677858947,0x870c03470bba6a621a03872ed3644239fbcef338fcdf67007236440492766bae,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe78bff28d3c5195c752e734e95421bb4bd742f1d,0xe78bff28d3c5195c752e734e95421bb4bd742f1d,104,306,1,0.0,2.1650551461787565e+17,338824111.0,0.0,33360952266.0
106,WETH_USDC,16774099,1678163867,0x0406e63d1648c3e0b979185760dcb02dfb34833541c1702f74c75d99928b4011,0x1111111254eeb25477b68fb85ed929f73a960582,0xb2b9b4d5cd5f2b27c29fea129c43b9fe250f73d7,0x1111111254eeb25477b68fb85ed929f73a960582,56,172,1,0.0,2.0833069723094008e+18,3279258170.0,0.0,24287423084.0
107,WETH_USDC,16774196,1678165043,0xf931dff097625bde5e5c852156f4e5f8f3cdb1e8d2147fe31a653b8e01e326e8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x67cea36eeb36ace126a3ca6e21405258130cf33c,207,435,1,0.0,1.05e+18,1652120062.0,0.0,22398232121.0
108,WETH_USDC,16798660,1678462631,0xc24f0fddf02772fd82cd4cec852a28f5d63bddd52c45ee125073200749a979b0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,1,8,0,256096182980.0,0.0,0.0,1.7922553590421792e+20,32121294508.0
109,WETH_USDC,17224387,1683653495,0x7f83e50103ccdd2b272f6f9db1b93582d3e19cbc87049ccbe18385d8e04e8816,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,28,57,0,6643577931.0,0.0,0.0,3.579388715802857e+18,142058160544.0
110,WETH_USDC,17351109,1685199191,0x0462e1ed7c50e8cc3fe1cad526a0169bbaf9507c797a8f64c059350efb3330aa,0x3b3ae790df4f312e745d270119c6052904fb6790,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0x3b3ae790df4f312e745d270119c6052904fb6790,71,137,1,0.0,2.002e+18,3651642276.0,0.0,24728454641.0
111,WETH_USDC,17499862,1687008935,0xd995fd085ecadca3080de81c245b2df1b74a6ca304c89ad165b792c1effcf7c3,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,23,150,1,0.0,5947500000000000.0,10300857.0,0.0,13683250811.0
112,WETH_USDC,17650515,1688837111,0xcbe0276730ada6a29ee760e4d46004b2261863dbda9152d427c7e3163e7e235a,0x92f3f71cef740ed5784874b8c70ff87ecdf33588,0x92f3f71cef740ed5784874b8c70ff87ecdf33588,0x92f3f71cef740ed5784874b8c70ff87ecdf33588,1,14,1,0.0,2.49870736416e+19,46360867932.0,0.0,18775530507.0
113,WETH_USDC,17900202,1691860451,0x3ea7603cbf78b1fb54ac3568023fe9fac6b17447c8d792bded1714a8d9d8e27d,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x1111111254eeb25477b68fb85ed929f73a960582,141,218,1,0.0,4.075298365472115e+17,753401171.0,0.0,14721685732.0
114,WETH_USDC,17973251,1692743483,0xa0cf2425937f832956493e620f9d82dea86f2b5dd1a983d42958ecb5f7337252,0x1111111254eeb25477b68fb85ed929f73a960582,0x29488e5fd6bf9b3cc98a9d06a25204947cccbe4d,0x1111111254eeb25477b68fb85ed929f73a960582,109,297,1,0.0,9.062060697728144e+16,145254729.0,0.0,32918315171.0
115,WETH_USDC,18125706,1694587811,0xa288e61fc021a8fac712e78db6f62bb559d6736a8b2d79e1c786a5ac773b8ac6,0x2ec705d306b51e486b1bc0d6ebee708e0661add1,0x5aeba558bd5af49f1fbcbc69e31a2689573f0cb9,0x2ec705d306b51e486b1bc0d6ebee708e0661add1,1,13,1,0.0,6.732e+19,105547907194.0,0.0,34937861025.0
116,WETH_USDC,18173810,1695173051,0x3d976fa45699ed529857657ae8b3c8821de7b381ad33eedab8dba229802b00a7,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x11fa2aac28f4e84b2e5b9907580dbf44a1975912,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,45,195,1,0.0,1.33e+17,217923155.0,0.0,9837088182.0
117,WETH_USDC,18474876,1698812939,0x440e13a3a4140ca3ddad3d8a24684b9727b04507c44f4c6ad1d6288d774a3dc3,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x2b38c02efd194ff67bf6b3279f5baa02cb42d1c4,0xdef1c0ded9bec7f1a1670819833240f027b25eff,90,161,0,250000000.0,0.0,0.0,1.374849101260825e+17,15945239450.0
118,WETH_USDC,18549123,1699710959,0x4cbd7cc9573a0ffbfe0f38100dfb398ac2e9514ae0111c87d3479a4e60e956fb,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,59,136,1,0.0,6.423177661361292e+17,1326068048.0,0.0,29357047949.0
119,WETH_USDC,18649408,1700923739,0x51d773c8c804da13a3b736e90c5259efb5b509738eeaa1d5372384b11b88e8f9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xff0ba96e43911ac951f0a7e4c9fe22b449f59b27,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2,17,1,0.0,2.3591108141211075e+17,488617418.0,0.0,24516280500.0
120,WETH_USDC,18673875,1701219887,0xd7a7c1cc76374edf9d3eb94d77548283662c4588d4e45a1aece15eadfcc2a0dc,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,118,306,0,55353592.0,0.0,0.0,2.6908230224794772e+16,33586163054.0
121,WETH_USDC,18673944,1701220727,0x6660f0f16198d8c54440e66d9edf8192e0354a90f087074c0f264bca1dc1736d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,91,250,0,25343071.0,0.0,0.0,1.2305910990699376e+16,34470394829.0
122,WETH_USDC,18774132,1702432799,0xf65360dcd33e17516f1196a2b80d322530a06ae972b61ec571a8296854446d1b,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xcf8556e04fe8aa168039a79b59519a51722f5958,0xdef1c0ded9bec7f1a1670819833240f027b25eff,90,230,1,0.0,1.7641346391067784e+18,3829056677.0,0.0,47132238507.0
123,WETH_USDC,18998552,1705155923,0x42565b1137ea76048800290c3b502387021c7c7bac56f3baf9e1d1560ea33e05,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x621551ea0862d87792c3b6a3ad87f161562b9bc3,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,5,37,1,0.0,9.950248756218904e+17,2516649074.0,0.0,24788288562.0
124,WETH_USDC,19123266,1706665295,0xd886461ad823107f75f7eb51a10316e83fc26e8595a9a82017b04b7ae9db9750,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xb6b0c651c37ec4ca81c0a128420e02001a57fac2,0xdef1c0ded9bec7f1a1670819833240f027b25eff,105,296,0,1000000000.0,0.0,0.0,4.268219089563216e+17,18681246828.0
125,WETH_USDC,19124317,1706678063,0x881f7aa45eaa16aaf78f20bc11bfe5d919d949df1ff92ff1d24b3816b7fb3423,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x6cc150449d10afbc5d2f4b9041afcc8fbebeadf0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,50,282,1,0.0,1.5839520660371497e+18,3688285965.0,0.0,17477075285.0
126,WETH_USDC,19149366,1706981927,0x1cbd4f2ca3f244d2c71eccb75edc05f5e74eebdfad7b4212b892aa5cfa134408,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x1111111254eeb25477b68fb85ed929f73a960582,73,111,1,0.0,5.477567924029351e+16,125841353.0,0.0,21667987044.0
127,WETH_USDC,19199007,1707583967,0x204702c4241a2685fa1f609d2b0eb424da4353f280ac982b8f308353b849ab88,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x812d7a7014c89f1ffc849a62a6d0bf4395901705,0x812d7a7014c89f1ffc849a62a6d0bf4395901705,208,580,1,0.0,38186787104490.0,95082.0,0.0,29389577335.0
127,WETH_USDC,19199007,1707583967,0x204702c4241a2685fa1f609d2b0eb424da4353f280ac982b8f308353b849ab88,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xd488e883d51e68a60866ab54cd37ca56298be293,0xd488e883d51e68a60866ab54cd37ca56298be293,208,587,1,0.0,271995141559.0,677.0,0.0,29389577335.0
127,WETH_USDC,19199007,1707583967,0x204702c4241a2685fa1f609d2b0eb424da4353f280ac982b8f308353b849ab88,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x442996e5de18d79ab7cc8c0388d87059d64aabe1,0x442996e5de18d79ab7cc8c0388d87059d64aabe1,208,594,1,0.0,20944606068365.0,52150.0,0.0,29389577335.0
128,WETH_USDC,19199011,1707584015,0x3b4dfab5b7d870a51b56642578b9cf7c48325b7e52042991113896c269127c8b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x85aa97537837514a9229fcaeb66eeef7242122bf,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,71,216,0,500000000.0,0.0,0.0,1.995662267714377e+17,32104513950.0
129,WETH_USDC,19323570,1709093495,0x23265550ec4ddcec21769e86b4ac3a079b54361b04292ea45bf0b83f623eaa12,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x7937619a9bd1234a303e4fe752b8d4f37d40e20c,0xdef1c0ded9bec7f1a1670819833240f027b25eff,75,165,0,100000000.0,0.0,0.0,3.0694845869162652e+16,32759520812.0
130,WETH_USDC,19324034,1709099159,0x0db1ad3303926b4aab7e57a3aff71eadadfd1e61bf7f1bd35dfcc836d8a6c9ab,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x1111111254eeb25477b68fb85ed929f73a960582,73,220,1,0.0,1.5364375e+17,499453063.0,0.0,32517374760.0
131,WETH_USDC,19324275,1709102063,0x212141b25cecf9b81f41a15e4b8ff9564d0d5838d649abd79bb6bcf170e91dbc,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x1111111254eeb25477b68fb85ed929f73a960582,112,427,1,0.0,1.38775e+17,451112381.0,0.0,32901096580.0
132,WETH_USDC,19324323,1709102639,0x03653ce3500be96facdc768f47d0b6a88018c48b6d5fa94ef02ad64fb465e223,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x1111111254eeb25477b68fb85ed929f73a960582,68,115,1,0.0,9912500000000000.0,32226280.0,0.0,36778920690.0
133,WETH_USDC,19373332,1709694323,0x7b81fa143cca56f7806c0ff784a0cfe64ff6e2e19b3e32b1434119385429420a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xdeaa5e121d3621be9c73e549413f52ae1bad8688,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,150,451,1,0.0,3.9423540550233254e+17,1382469403.0,0.0,53544926704.0
134,WETH_USDC,19374024,1709702687,0x7c8b0a03d7fb21e856a847f1c58d5bd07c539a7690e41cc8e5aefd7296a4f271,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x1111111254eeb25477b68fb85ed929f73a960582,62,299,1,0.0,4.062105520484816e+17,1506740036.0,0.0,64621565194.0
135,WETH_USDC,19398882,1710003479,0x97ff1a131a2f5816857aed86ad3d8a6e9c257caff854bc2bb7ff87e5cf3a48e5,0x1111111254eeb25477b68fb85ed929f73a960582,0x0a134863e83a2a03195c7b26e8de61cf337298c2,0x1111111254eeb25477b68fb85ed929f73a960582,240,528,1,0.0,8.700921476995104e+16,338289382.0,0.0,73091012933.0
136,WETH_USDC,19423518,1710301079,0x8833e973339d834bdf2907d79ec2f8bab30d30772196de32ce10ec9daf3d708c,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x7054b0f980a7eb5b3a6b3446f3c947d80162775c,0xdef1c0ded9bec7f1a1670819833240f027b25eff,154,333,0,165097467.0,0.0,0.0,4.074791292653366e+16,47075373971.0
137,WETH_USDC,19423577,1710301787,0x69e78b0b11139668ce1e85ea89fc0b240c64322f9275fec2ddd4cf83b058d34c,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xcf55bd6bd63ba915a18cdd91b13882f517da207a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,169,361,0,2988000000.0,0.0,0.0,7.37833456995288e+17,40455869530.0
138,WETH_USDC,19423607,1710302159,0xedfb1e89bf8c4971242876ae7eea1d007b18d965fb0b3983406316555b9f8247,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x2cc846fff0b08fb3bffad71f53a60b4b6e6d6482,0xdef1c0ded9bec7f1a1670819833240f027b25eff,81,219,0,1000000000.0,0.0,0.0,2.467199902346733e+17,54809488277.0
139,WETH_USDC,19423741,1710303779,0xd7fd60036e9aa960676d4658ed32d9bb75a98ffc96f44f60ead272669b886ddb,0x1111111254eeb25477b68fb85ed929f73a960582,0x663dc15d3c1ac63ff12e45ab68fea3f0a883c251,0x1111111254eeb25477b68fb85ed929f73a960582,115,250,1,0.0,2.5e+17,1008090148.0,0.0,45616435989.0
140,WETH_USDC,19448407,1710603671,0x5f6487ca9689e9f0d59a01080350fa61c3fb965d5643e8e15b30105cea4931c2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc4a8c243d8cf7891d6282bb293e7a0aa4ef1ae51,0xc4a8c243d8cf7891d6282bb293e7a0aa4ef1ae51,174,344,0,1700000000.0,0.0,0.0,4.638524927009555e+17,29760103622.0
141,WETH_USDC,19448714,1710607427,0x775f263749bccc0e02073229a9ddcd607089f8f264ceca3e2b5dd5d32ccac6c2,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x1111111254eeb25477b68fb85ed929f73a960582,221,587,1,0.0,3.469375e+17,1269371378.0,0.0,35808940333.0
142,WETH_USDC,19473312,1710906203,0xa5ac4508190695183a1d3c809588235ce6d5728201c29065e659584a5e90beaa,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,137,220,1,0.0,3.1786764244885594e+17,1031191755.0,0.0,33488979581.0
143,WETH_USDC,19498624,1711212911,0x0400d61e84e4ae5ff451fa04fb23475a7951f04d06dd4ca55ba0eb18329d92b7,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x1111111254eeb25477b68fb85ed929f73a960582,173,340,1,0.0,1.4571375e+17,497156657.0,0.0,20115306823.0
144,WETH_USDC,19524125,1711523675,0x468cc0726be90dbe5deabd9f3c56ef7cd36a450a932003a27f5221d164d2e176,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,6,67,0,593592642.0,0.0,0.0,1.646181009885876e+17,30545663643.0
144,WETH_USDC,19524125,1711523675,0xbe95c6c8fe82e72d1ac106c8640bc4e7a18f885dbd884caa51494513ed5d6a3b,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xcb37089fc6a6faff231b96e000300a6994d7a625,0xdef1c0ded9bec7f1a1670819833240f027b25eff,55,155,0,4000000000.0,0.0,0.0,1.1091911758143852e+18,26238050264.0
145,WETH_USDC,19524319,1711526135,0x7acb30128364a1899000863e9d12e7b369d8ef12b32494292e8e888bb8d34567,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,104,217,0,345661799.0,0.0,0.0,9.661309219351997e+16,26927455552.0
146,WETH_USDC,19548243,1711819655,0xd613cd8e0f0c04d40fb2bdc666494959b7def19aa316d030fa84715cb52846c8,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,21,120,0,203738927.0,0.0,0.0,5.734896998180454e+16,21762309143.0
147,WETH_USDC,19548970,1711828475,0x4d18981e0647f5032f22c754b0a9bad3d40e1468f4d0862b322b83d3254e5aa7,0x9b406e73301c72c211b2aac9bbe06bf49ab5aa20,0x849518c836256be7cd223e5aedab546888d63ea2,0x9b406e73301c72c211b2aac9bbe06bf49ab5aa20,26,166,1,0.0,1.1287083482553568e+16,39396984.0,0.0,21492811584.0
148,WETH_USDC,19548984,1711828643,0x2aa1b3ec5fcbd02c63a93e96dcb8f6ecc596078f72120be238e4becf6ad7aac3,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x31ba74d3bcaf1b7a176a6cfd6c19ec101957d1f5,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,6,74,1,0.0,2e+17,699039503.0,0.0,21053531942.0
149,WETH_USDC,19573851,1712130383,0xd4e13634f0d381324141ce7ab36e93468d3e3d4736521153e0f98d559371cb02,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4620bee6e5bd679b0242bf0bd6291b0ac45b909b,0x4620bee6e5bd679b0242bf0bd6291b0ac45b909b,1,15,1,0.0,2.113e+18,6982151647.0,0.0,21340309603.0
